# t	v1	v2
0.006830	1.125880	1.435942
0.006840	1.126621	1.436412
0.006850	1.127362	1.436882
0.006860	1.128103	1.437352
0.006870	1.128842	1.437821
0.006880	1.129581	1.438289
0.006890	1.130319	1.438758
0.006900	1.131057	1.439226
0.006910	1.131793	1.439693
0.006920	1.132529	1.440160
0.006930	1.133264	1.440627
0.006940	1.133998	1.441094
0.006950	1.134732	1.441560
0.006960	1.135465	1.442026
0.006970	1.136197	1.442491
0.006980	1.136928	1.442956
0.006990	1.137659	1.443421
0.007000	1.138389	1.443885
0.007010	1.139118	1.444349
0.007020	1.139847	1.444813
0.007030	1.140575	1.445276
0.007040	1.141302	1.445739
0.007050	1.142028	1.446202
0.007060	1.142754	1.446664
0.007070	1.143478	1.447126
0.007080	1.144203	1.447587
0.007090	1.144926	1.448048
0.007100	1.145649	1.448509
0.007110	1.146371	1.448970
0.007120	1.147092	1.449430
0.007130	1.147813	1.449889
0.007140	1.148532	1.450349
0.007150	1.149252	1.450808
0.007160	1.149970	1.451267
0.007170	1.150688	1.451725
0.007180	1.151405	1.452183
0.007190	1.152121	1.452641
0.007200	1.152837	1.453098
0.007210	1.153552	1.453555
0.007220	1.154266	1.454011
0.007230	1.154979	1.454468
0.007240	1.155692	1.454924
0.007250	1.156404	1.455379
0.007260	1.157116	1.455834
0.007270	1.157826	1.456289
0.007280	1.158536	1.456744
0.007290	1.159246	1.457198
0.007300	1.159954	1.457652
0.007310	1.160662	1.458105
0.007320	1.161369	1.458558
0.007330	1.162076	1.459011
0.007340	1.162782	1.459463
0.007350	1.163487	1.459916
0.007360	1.164191	1.460367
0.007370	1.164895	1.460819
0.007380	1.165598	1.461270
0.007390	1.166301	1.461720
0.007400	1.167003	1.462171
0.007410	1.167704	1.462621
0.007420	1.168404	1.463071
0.007430	1.169104	1.463520
0.007440	1.169803	1.463969
0.007450	1.170501	1.464418
0.007460	1.171199	1.464866
0.007470	1.171896	1.465314
0.007480	1.172592	1.465762
0.007490	1.173288	1.466209
0.007500	1.173983	1.466656
0.007510	1.174677	1.467102
0.007520	1.175371	1.467549
0.007530	1.176064	1.467995
0.007540	1.176757	1.468440
0.007550	1.177448	1.468886
0.007560	1.178139	1.469331
0.007570	1.178830	1.469775
0.007580	1.179519	1.470219
0.007590	1.180208	1.470663
0.007600	1.180897	1.471107
0.007610	1.181585	1.471550
0.007620	1.182272	1.471993
0.007630	1.182958	1.472436
0.007640	1.183644	1.472878
0.007650	1.184329	1.473320
